    0.775510    0.142857    0.027885
    0.795918    0.142857    0.025336
    0.816327    0.142857    0.022763
    0.836735    0.142857    0.020183
    0.857143    0.142857    0.017606
    0.877551    0.142857    0.015041
    0.897959    0.142857    0.012493
    0.918367    0.142857    0.009964
    0.938776    0.142857    0.007453
    0.959184    0.142857    0.004959
    0.979592    0.142857    0.002476
    1.000000    0.142857    0.000000
    0.000000    0.163265    0.000000
    0.020408    0.163265    0.002839
    0.040816    0.163265    0.005685
    0.061224    0.163265    0.008544
    0.081633    0.163265    0.011422
    0.102041    0.163265    0.014322
    0.122449    0.163265    0.017243
    0.142857    0.163265    0.020183
    0.163265    0.163265    0.023137
    0.183673    0.163265    0.026095
    0.204082    0.163265    0.029043
    0.224490    0.163265    0.031966
    0.244898    0.163265    0.034843
    0.265306    0.163265    0.037651
    0.285714    0.163265    0.040364
    0.306122    0.163265    0.042956
    0.326531    0.163265    0.045398
    0.346939    0.163265    0.047660
    0.367347    0.163265    0.049714
    0.387755    0.163265    0.051533
    0.408163    0.163265    0.053092
    0.428571    0.163265    0.054368
    0.448980    0.163265    0.055342
    0.469388    0.163265    0.056000
    0.489796    0.163265    0.056332
    0.510204    0.163265    0.056332
    0.530612    0.163265    0.056000
    0.551020    0.163265    0.055342
    0.571429    0.163265    0.054368
    0.591837    0.163265    0.053092
    0.612245    0.163265    0.051533
    0.632653    0.163265    0.049714
    0.653061    0.163265    0.047660
    0.673469    0.163265    0.045398
    0.693878    0.163265    0.042956
    0.714286    0.163265    0.040364
    0.734694    0.163265    0.037651
    0.755102    0.163265    0.034843
    0.775510    0.163265    0.031966
    0.795918    0.163265    0.029043
    0.816327    0.163265    0.026095
    0.836735    0.163265    0.023137
    0.857143    0.163265    0.020183
    0.877551    0.163265    0.017243
    0.897959    0.163265    0.014322
    0.918367    0.163265    0.011422
    0.938776    0.163265    0.008544
    0.959184    0.163265    0.005685
    0.979592    0.163265    0.002839
    1.000000    0.163265    0.000000
    0.000000    0.183673    0.000000
    0.020408    0.183673    0.003202
    0.040816    0.183673    0.006412
    0.061224    0.183673    0.009637
    0.081633    0.183673    0.012883
    0.102041    0.183673    0.016153
    0.122449    0.183673    0.019447
    0.142857    0.183673    0.022763
    0.163265    0.183673    0.026095
    0.183673    0.183673    0.029430
    0.204082    0.183673    0.032755
    0.224490    0.183673    0.036052
    0.244898    0.183673    0.039296
    0.265306    0.183673    0.042462
    0.285714    0.183673    0.045523
    0.306122    0.183673    0.048445
    0.326531    0.183673    0.051199
    0.346939    0.183673    0.053750
    0.367347    0.183673    0.056067
    0.387755    0.183673    0.058118
    0.408163    0.183673    0.059876
    0.428571    0.183673    0.061315
    0.448980    0.183673    0.062413
    0.469388    0.183673    0.063155
    0.489796    0.183673    0.063529
    0.510204    0.183673    0.063529
    0.530612    0.183673    0.063155
    0.551020    0.183673    0.062413
    0.571429    0.183673    0.061315
    0.591837    0.183673    0.059876
    0.612245    0.183673    0.058118
    0.632653    0.183673    0.056067
    0.653061    0.183673    0.053750
    0.673469    0.183673    0.051199
    0.693878    0.183673    0.048445
    0.714286    0.183673    0.045523
    0.734694    0.183673    0.042462
    0.755102    0.183673    0.039296
    0.775510    0.183673    0.036052
    0.795918    0.183673    0.032755
    0.816327    0.183673    0.029430
    0.836735    0.183673    0.026095
    0.857143    0.183673    0.022763
    0.877551    0.183673    0.019447
    0.897959    0.183673    0.016153
    0.918367    0.183673    0.012883
    0.938776    0.183673    0.009637
    0.959184    0.183673    0.006412
    0.979592    0.183673    0.003202
    1.000000    0.183673    0.000000
    0.000000    0.204082    0.000000
    0.020408    0.204082    0.003564
    0.040816    0.204082    0.007137
    0.061224    0.204082    0.010726
    0.081633    0.204082    0.014339
    0.102041    0.204082    0.017978
    0.122449    0.204082    0.021645
    0.142857    0.204082    0.025336
    0.163265    0.204082    0.029043
    0.183673    0.204082    0.032755
    0.204082    0.204082    0.036456
    0.224490    0.204082    0.040124
    0.244898    0.204082    0.043735
    0.265306    0.204082    0.047259
    0.285714    0.204082    0.050665
    0.306122    0.204082    0.053917
    0.326531    0.204082    0.056981
    0.346939    0.204082    0.059820
    0.367347    0.204082    0.062398
    0.387755    0.204082    0.064681
    0.408163    0.204082    0.066637
    0.428571    0.204082    0.068239
    0.448980    0.204082    0.069461
    0.469388    0.204082    0.070287
    0.489796    0.204082    0.070703
    0.510204    0.204082    0.070703
    0.530612    0.204082    0.070287
    0.551020    0.204082    0.069461
    0.571429    0.204082    0.068239
    0.591837    0.204082    0.066637
    0.612245    0.204082    0.064681
    0.632653    0.204082    0.062398
    0.653061    0.204082    0.059820
    0.673469    0.204082    0.056981
    0.693878    0.204082    0.053917
    0.714286    0.204082    0.050665
    0.734694    0.204082    0.047259
    0.755102    0.204082    0.043735
    0.775510    0.204082    0.040124
    0.795918    0.204082    0.036456
    0.816327    0.204082    0.032755
    0.836735    0.204082    0.029043
    0.857143    0.204082    0.025336
    0.877551    0.204082    0.021645
    0.897959    0.204082    0.017978
    0.918367    0.204082    0.014339
    0.938776    0.204082    0.010726
    0.959184    0.204082    0.007137
    0.979592    0.204082    0.003564
    1.000000    0.204082    0.000000
    0.000000    0.224490    0.000000
    0.020408    0.224490    0.003923
    0.040816    0.224490    0.007855
    0.061224    0.224490    0.011806
    0.081633    0.224490    0.015782
    0.102041    0.224490    0.019787
    0.122449    0.224490    0.023823
    0.142857    0.224490    0.027885
    0.163265    0.224490    0.031966
    0.183673    0.224490    0.036052
    0.204082    0.224490    0.040124
    0.224490    0.224490    0.044162
    0.244898    0.224490    0.048135
    0.265306    0.224490    0.052013
    0.285714    0.224490    0.055761
    0.306122    0.224490    0.059341
    0.326531    0.224490    0.062713
    0.346939    0.224490    0.065837
    0.367347    0.224490    0.068674
    0.387755    0.224490    0.071186
    0.408163    0.224490    0.073339
    0.428571    0.224490    0.075101
    0.448980    0.224490    0.076446
    0.469388    0.224490    0.077355
    0.489796    0.224490    0.077813
    0.510204    0.224490    0.077813
    0.530612    0.224490    0.077355
    0.551020    0.224490    0.076446
    0.571429    0.224490    0.075101
    0.591837    0.224490    0.073339
    0.612245    0.224490    0.071186
    0.632653    0.224490    0.068674
    0.653061    0.224490    0.065837
    0.673469    0.224490    0.062713
    0.693878    0.224490    0.059341
    0.714286    0.224490    0.055761
    0.734694    0.224490    0.052013
    0.755102    0.224490    0.048135
    0.775510    0.224490    0.044162
    0.795918    0.224490    0.040124
    0.816327    0.224490    0.036052
    0.836735    0.224490    0.031966
    0.857143    0.224490    0.027885
    0.877551    0.224490    0.023823
    0.897959    0.224490    0.019787
    0.918367    0.224490    0.015782
    0.938776    0.224490    0.011806
    0.959184    0.224490    0.007855
    0.979592    0.224490    0.003923
    1.000000    0.224490    0.000000
    0.000000    0.244898    0.000000
    0.020408    0.244898    0.004276
    0.040816    0.244898    0.008562
    0.061224    0.244898    0.012868
    0.081633    0.244898    0.017202
    0.102041    0.244898    0.021569
    0.122449    0.244898    0.025967
    0.142857    0.244898    0.030395
    0.163265    0.244898    0.034843
    0.183673    0.244898    0.039296
    0.204082    0.244898    0.043735
    0.224490    0.244898    0.048135
    0.244898    0.244898    0.052466
    0.265306    0.244898    0.056693
    0.285714    0.244898    0.060778
    0.306122    0.244898    0.064679
    0.326531    0.244898    0.068354
    0.346939    0.244898    0.071759
    0.367347    0.244898    0.074851
    0.387755    0.244898    0.077589
    0.408163    0.244898    0.079935
    0.428571    0.244898    0.081855
    0.448980    0.244898    0.083321
    0.469388    0.244898    0.084311
    0.489796    0.244898    0.084810
    0.510204    0.244898    0.084810
    0.530612    0.244898    0.084311
    0.551020    0.244898    0.083321
    0.571429    0.244898    0.081855
    0.591837    0.244898    0.079935
    0.612245    0.244898    0.077589
    0.632653    0.244898    0.074851
    0.653061    0.244898    0.071759
    0.673469    0.244898    0.068354
    0.693878    0.244898    0.064679
    0.714286    0.244898    0.060778
    0.734694    0.244898    0.056693
    0.755102    0.244898    0.052466
    0.775510    0.244898    0.048135
    0.795918    0.244898    0.043735
    0.816327    0.244898    0.039296
    0.836735    0.244898    0.034843
    0.857143    0.244898    0.030395
    0.877551    0.244898    0.025967
    0.897959    0.244898    0.021569
    0.918367    0.244898    0.017202
    0.938776    0.244898    0.012868
    0.959184    0.244898    0.008562
    0.979592    0.244898    0.004276
    1.000000    0.244898    0.000000
    0.000000    0.265306    0.000000
    0.020408    0.265306    0.004621
    0.040816    0.265306    0.009252
    0.061224    0.265306    0.013906
    0.081633    0.265306    0.018589
    0.102041    0.265306    0.023307
    0.122449    0.265306    0.028060
    0.142857    0.265306    0.032845
    0.163265    0.265306    0.037651
    0.183673    0.265306    0.042462
    0.204082    0.265306    0.047259
    0.224490    0.265306    0.052013
    0.244898    0.265306    0.056693
    0.265306    0.265306    0.061260
    0.285714    0.265306    0.065674
    0.306122    0.265306    0.069889
    0.326531    0.265306    0.073859
    0.346939    0.265306    0.077538
    0.367347    0.265306    0.080879
    0.387755    0.265306    0.083837
    0.408163    0.265306    0.086372
    0.428571    0.265306    0.088446
    0.448980    0.265306    0.090030
    0.469388    0.265306    0.091100
    0.489796    0.265306    0.091639
    0.510204    0.265306    0.091639
    0.530612    0.265306    0.091100
    0.551020    0.265306    0.090030
    0.571429    0.265306    0.088446
    0.591837    0.265306    0.086372
    0.612245    0.265306    0.083837
    0.632653    0.265306    0.080879
    0.653061    0.265306    0.077538
    0.673469    0.265306    0.073859
    0.693878    0.265306    0.069889
    0.714286    0.265306    0.065674
    0.734694    0.265306    0.061260
    0.755102    0.265306    0.056693
    0.775510    0.265306    0.052013
    0.795918    0.265306    0.047259
    0.816327    0.265306    0.042462
    0.836735    0.265306    0.037651
    0.857143    0.265306    0.032845
    0.877551    0.265306    0.028060
    0.897959    0.265306    0.023307
    0.918367    0.265306    0.018589
    0.938776    0.265306    0.013906
    0.959184    0.265306    0.009252
    0.979592    0.265306    0.004621
    1.000000    0.265306    0.000000
    0.000000    0.285714    0.000000
    0.020408    0.285714    0.004954
    0.040816    0.285714    0.009920
    0.061224    0.285714    0.014909
    0.081633    0.285714    0.019929
    0.102041    0.285714    0.024987
    0.122449    0.285714    0.030083
    0.142857    0.285714    0.035212
    0.163265    0.285714    0.040364
    0.183673    0.285714    0.045523
    0.204082    0.285714    0.050665
    0.224490    0.285714    0.055761
    0.244898    0.285714    0.060778
    0.265306    0.285714    0.065674
    0.285714    0.285714    0.070405
    0.306122    0.285714    0.074923
    0.326531    0.285714    0.079179
    0.346939    0.285714    0.083123
    0.367347    0.285714    0.086704
    0.387755    0.285714    0.089875
    0.408163    0.285714    0.092592
    0.428571    0.285714    0.094816
    0.448980    0.285714    0.096514
    0.469388    0.285714    0.097660
    0.489796    0.285714    0.098238
    0.510204    0.285714    0.098238
    0.530612    0.285714    0.097660
    0.551020    0.285714    0.096514
    0.571429    0.285714    0.094816
    0.591837    0.285714    0.092592
    0.612245    0.285714    0.089875
    0.632653    0.285714    0.086704
    0.653061    0.285714    0.083123
    0.673469    0.285714    0.079179
    0.693878    0.285714    0.074923
    0.714286    0.285714    0.070405
    0.734694    0.285714    0.065674
    0.755102    0.285714    0.060778
    0.775510    0.285714    0.055761
    0.795918    0.285714    0.050665
    0.816327    0.285714    0.045523
    0.836735    0.285714    0.040364
    0.857143    0.285714    0.035212
    0.877551    0.285714    0.030083
    0.897959    0.285714    0.024987
    0.918367    0.285714    0.019929
    0.938776    0.285714    0.014909
    0.959184    0.285714    0.009920
    0.979592    0.285714    0.004954
    1.000000    0.285714    0.000000
    0.000000    0.306122    0.000001
    0.020408    0.306122    0.005272
    0.040816    0.306122    0.010557
    0.061224    0.306122    0.015866
    0.081633    0.306122    0.021209
    0.102041    0.306122    0.026592
    0.122449    0.306122    0.032015
    0.142857    0.306122    0.037473
    0.163265    0.306122    0.042956
    0.183673    0.306122    0.048445
    0.204082    0.306122    0.053917
    0.224490    0.306122    0.059341
    0.244898    0.306122    0.064679
    0.265306    0.306122    0.069889
    0.285714    0.306122    0.074923
    0.306122    0.306122    0.079731
    0.326531    0.306122    0.084260
    0.346939    0.306122    0.088457
    0.367347    0.306122    0.092267
    0.387755    0.306122    0.095641
    0.408163    0.306122    0.098532
    0.428571    0.306122    0.100899
    0.448980    0.306122    0.102705
    0.469388    0.306122    0.103925
    0.489796    0.306122    0.104540
    0.510204    0.306122    0.104540
    0.530612    0.306122    0.103925
    0.551020    0.306122    0.102705
    0.571429    0.306122    0.100899
    0.591837    0.306122    0.098532
    0.612245    0.306122    0.095641
    0.632653    0.306122    0.092267
    0.653061    0.306122    0.088457
    0.673469    0.306122    0.084260
    0.693878    0.306122    0.079731
    0.714286    0.306122    0.074923
    0.734694    0.306122    0.069889
    0.755102    0.306122    0.064679
    0.775510    0.306122    0.059341
    0.795918    0.306122    0.053917
    0.816327    0.306122    0.048445
    0.836735    0.306122    0.042956
    0.857143    0.306122    0.037473
    0.877551    0.306122    0.032015
    0.897959    0.306122    0.026592
    0.918367    0.306122    0.021209
    0.938776    0.306122    0.015866
    0.959184    0.306122    0.010557
    0.979592    0.306122    0.005272
    1.000000    0.306122    0.000001
    0.000000    0.326531    0.000001
    0.020408    0.326531    0.005572
    0.040816    0.326531    0.011157
    0.061224    0.326531    0.016768
    0.081633    0.326531    0.022415
    0.102041    0.326531    0.028104
    0.122449    0.326531    0.033835
    0.142857    0.326531    0.039603
    0.163265    0.326531    0.045398
    0.183673    0.326531    0.051199
    0.204082    0.326531    0.056981
    0.224490    0.326531    0.062713
    0.244898    0.326531    0.068354
    0.265306    0.326531    0.073859
    0.285714    0.326531    0.079179
    0.306122    0.326531    0.084260
    0.326531    0.326531    0.089046
    0.346939    0.326531    0.093481
    0.367347    0.326531    0.097507
    0.387755    0.326531    0.101073
    0.408163    0.326531    0.104128
    0.428571    0.326531    0.106628
    0.448980    0.326531    0.108537
    0.469388    0.326531    0.109827
    0.489796    0.326531    0.110476
    0.510204    0.326531    0.110476
    0.530612    0.326531    0.109827
    0.551020    0.326531    0.108537
    0.571429    0.326531    0.106628
    0.591837    0.326531    0.104128
    0.612245    0.326531    0.101073
    0.632653    0.326531    0.097507
    0.653061    0.326531    0.093481
    0.673469    0.326531    0.089046
    0.693878    0.326531    0.084260
    0.714286    0.326531    0.079179
    0.734694    0.326531    0.073859
    0.755102    0.326531    0.068354
    0.775510    0.326531    0.062713
    0.795918    0.326531    0.056981
    0.816327    0.326531    0.051199
    0.836735    0.326531    0.045398
    0.857143    0.326531    0.039603
    0.877551    0.326531    0.033835
    0.897959    0.326531    0.028104
    0.918367    0.326531    0.022415
    0.938776    0.326531    0.016768
    0.959184    0.326531    0.011157
    0.979592    0.326531    0.005572
    1.000000    0.326531    0.000001
    0.000000    0.346939    0.000001
    0.020408    0.346939    0.005850
    0.040816    0.346939    0.011714
    0.061224    0.346939    0.017604
    0.081633    0.346939    0.023533
    0.102041    0.346939    0.029505
    0.122449    0.346939    0.035521
    0.142857    0.346939    0.041577
    0.163265    0.346939    0.047660
    0.183673    0.346939    0.053750
    0.204082    0.346939    0.059820
    0.224490    0.346939    0.065837
    0.244898    0.346939    0.071759
    0.265306    0.346939    0.077538
    0.285714    0.346939    0.083123
    0.306122    0.346939    0.088457
    0.326531    0.346939    0.093481
    0.346939    0.346939    0.098135
    0.367347    0.346939    0.102362
    0.387755    0.346939    0.106105
    0.408163    0.346939    0.109312
    0.428571    0.346939    0.111936
    0.448980    0.346939    0.113941
    0.469388    0.346939    0.115294
